,ID,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,species
920b8195852de02e037099d971215027bcbe8cf6,Metazoa,Eukaryota,Metazoa,,,,,,
92104ab016529a9db10b47a89b189f9b1f309445,Metazoa,,Metazoa,,,,,,
92141f718d9a99effe0b98a889467a947b1c1a8b,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
921ac4c9b6fedd1663f76faaf15087b925f51610,Metazoa,Eukaryota,Metazoa,,,,,,
9229909b2ad2acb20a6ddcd44791c6ec7073b170,Metazoa,,Metazoa,,,,,,
92307fbf271045185ecb0a5cff9b2e58ec8380eb,Macrotrichidae,Eukaryota,Metazoa,Arthropoda,Branchiopoda,Diplostraca,Macrotrichidae,,
9233fc60bb774ec329ba9067552204eb2e7f7e85,Lytechinus variegatus,Eukaryota,Metazoa,Echinodermata,Echinoidea,Temnopleuroida,Toxopneustidae,Lytechinus,Lytechinus variegatus
923604f9a2c2ec8f8482980ee4f63b99c3fbe325,Metazoa,,Metazoa,,,,,,
9236cf46a820f0e119fa56e2120b7f17e6008f79,Narcomedusae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Narcomedusae,,,
9247e403761a196bf42e5cb378c7267143eac4e8,Metazoa,Eukaryota,Metazoa,,,,,,
92496c4db29759e2f32808bada8ea709d9d4a279,Bivalvia,Eukaryota,Metazoa,Mollusca,Bivalvia,,,,
924e844a017b5ebe7fbdb1833f102fed69a5220e,Metazoa,Eukaryota,Metazoa,,,,,,
9250367df2450bf708de45265010d8d6d789a23c,Metazoa,Eukaryota,Metazoa,,,,,,
925189f4133710f71ac65e3374a198e418adb415,Ascidia ahodori,Eukaryota,Metazoa,Chordata,Ascidiacea,Enterogona,Ascidiidae,Ascidia,Ascidia ahodori
925e616c5b1d5f9bcb02564d27f0b032f6f8100a,Metazoa,,Metazoa,,,,,,
9261f99f9207151ca3d64354741eaeadc5ea951a,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
9270987919eaa0855476cb5025ef44971e10bfa7,Arachnida,Eukaryota,Metazoa,Arthropoda,Arachnida,,,,
9275540d8ea18124f3ee7d8379460039525bd28f,Metazoa,Eukaryota,Metazoa,,,,,,
927b15b22c0571c4633fa62053c757308f87524e,Metazoa,Eukaryota,Metazoa,,,,,,
927f63f3f3fc7114f7615b5cc290e1a736a96f4c,Capitellidae,Eukaryota,Metazoa,Annelida,Polychaeta,Capitellida,Capitellidae,,
927ff68fda37ce9865e88fc396644cd2e2648284,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
9282390cf281a492e1e89e89dcce98658f1237fc,Metazoa,Eukaryota,Metazoa,,,,,,
9288d5a15548729ffb0ac7d328db8805e92debe5,Demospongiae,Eukaryota,Metazoa,Porifera,Demospongiae,,,,
92890ea70b6e98343ed1c84badbb5ac71f8a9e69,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
92894a0850516006436ed4e9012e5df71f93e7e9,Metazoa,Eukaryota,Metazoa,,,,,,
929087ece3ba45daf52098eb6acaa8bf8b351ff1,Metazoa,,Metazoa,,,,,,
92b0a878c73985cf553ae50419af5d2e4a551cd0,Metazoa,Eukaryota,Metazoa,,,,,,
92b25fcede883d2e36b8ceee8fde83d9a72156d0,Metazoa,Eukaryota,Metazoa,,,,,,
92b51f44356dc968e9bd690a2a53279bc938cf7c,Ophiuroidea,Eukaryota,Metazoa,Echinodermata,Ophiuroidea,,,,
92b940c93797e4a5ec0db86380ae75dae8017aed,Annelida,Eukaryota,Metazoa,Annelida,,,,,
92be35e98dc19ae5734c0e3fba29ab9284b998ca,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
92bfafcc60905e67e5b0d6f0fe01c917ab580c5f,Metazoa,Eukaryota,Metazoa,,,,,,
92c51b4b52f4b4d535f73b3eccfed327a6f6144a,Myrianida gidholmi,Eukaryota,Metazoa,Annelida,Polychaeta,Phyllodocida,Syllidae,Myrianida,Myrianida gidholmi
92c6ed453dc8d0d90cc83b4a5f4531836accb07d,Tephritidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Tephritidae,,
92c7354d801ce82731c8a569bd822ad0c2e6b6ff,Hexanauplia,Eukaryota,Metazoa,Arthropoda,Hexanauplia,,,,
92cb6f334a716464ff89b800f4b009c13ba27899,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
92da626981388be262d5e10e564c773d74cffb91,Metazoa,Eukaryota,Metazoa,,,,,,
92ecc570dcc30a3cfb398268436070770b40ea31,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
92ecc8855a65e7a866ccead31937628222c4c67c,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
92efa18cc6e08f1737b239b4d4d6e71d5b3b71c8,Metazoa,Eukaryota,Metazoa,,,,,,
92f6b83ac3717e62f9112b0d45a0de482b2c5dbf,Agalmatidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,,
92f82fb19ebecf8a8b37853c39dec4ab6cf9b4ba,Metazoa,Eukaryota,Metazoa,,,,,,
9304b6e3a4f94a4842070704f86c8d0893918dfc,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
93092cd58c2efb5830dc5ded2239c7c4056cb118,Spionidae,Eukaryota,Metazoa,Annelida,Polychaeta,Spionida,Spionidae,,
931407e80535bd913a5cdac7ebaee061c3ea9990,Caryophyllidae,Eukaryota,Metazoa,Platyhelminthes,Cestoda,Caryophyllidea,Caryophyllidae,,
9320dfd79ac00ca50af86ff63f4186ea408141a6,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
9344037914dcbb1ff35d7738f3d9a22e801f27e3,Metazoa,Eukaryota,Metazoa,,,,,,
93456f27170065fb9951c28be57c8e2a59ca7591,Metazoa,Eukaryota,Metazoa,,,,,,
934e033143a10e8bec3a44408d823aa771364639,Pelagiidae,Eukaryota,Metazoa,,,,Pelagiidae,,
93607787141b6a9c0c05f21e19b01acfd5ba919c,Chondrilla nucula,Eukaryota,Metazoa,Porifera,Demospongiae,Chondrillida,Chondrillidae,Chondrilla,Chondrilla nucula
9371db77e52b2d59d446a8fc4824ad1cd91644fe,Metazoa,,Metazoa,,,,,,
937e9e91d12b70a5da72acafaf6aab53a5a8533f,Metazoa,Eukaryota,Metazoa,,,,,,
9380928dc25bb6cb4f78566d71de08f2083849b5,Metazoa,Eukaryota,Metazoa,,,,,,
938c85652b00dbb1203e6186e5670366d7d84459,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
938f6f946c434f1522f3dfc0e94330d60a878c1c,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
9390081ab4c4f670a462860473480c97354c3abb,Metazoa,Eukaryota,Metazoa,,,,,,
9393d5bb7cf66446dd3e6af07f7834c9385ee6ba,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
939634cedfb7d37af4a19b1f970f8746911f412b,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
93a68e7e81aa61585c2ff2a4c52b34213edde247,Cicadellidae,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Cicadellidae,,
93ba62731eb28f958e9b2a705e690cb3fadea0d7,Metazoa,Eukaryota,Metazoa,,,,,,
93bbca99d2e34ab0ab1492864f9b093a68bb615f,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
93bed6823d2f39b8633a5dd5bd02ddf37e5920b4,Metazoa,Eukaryota,Metazoa,,,,,,
93c3bfdeb1805b4a4c1f72f6b601eea3dea4430d,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
93cc8859087d4b41b8d80e04d5e19f7271080e6d,Metazoa,Eukaryota,Metazoa,,,,,,
93d0bd3626bb3595077f81c39eed5447598c5bb1,Metazoa,Eukaryota,Metazoa,,,,,,
93d38aa4eaab8f9e163b12a427e5fb6e43c1bffa,Metazoa,,Metazoa,,,,,,
93db0f7509c37af5720f87afe48061c47da4fda1,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
93e675c599234e0e9a081645a25b4d2c7a749c9d,Metazoa,Eukaryota,Metazoa,,,,,,
93ea7fc7bc1ecaa2340a0c8903c13fd3bde64738,Hexanauplia,Eukaryota,Metazoa,Arthropoda,Hexanauplia,,,,
93fac4749da9f297460c5e59d11c9cdd28792823,Metazoa,Eukaryota,Metazoa,,,,,,
940613bff118e0803ee392c9b3c03d562ff243c9,Metazoa,Eukaryota,Metazoa,,,,,,
940a166b6f899d9052d7bf8a2faba9bfa3f79d16,Metazoa,Eukaryota,Metazoa,,,,,,
94101bc37e714cfebee939333ca153219afc6cc1,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
9423f1912f4210f86ff5f6e915b8d20678078ef2,Metazoa,Eukaryota,Metazoa,,,,,,
9428200aea9508cfaad83ade148aec2673e9af61,Metazoa,Eukaryota,Metazoa,,,,,,
942fd138663f945737aaf6f059191fe09393a8be,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
9432b18ab87b05d6d0f8634b09a7ef1d36240dc2,Mytilidae,Eukaryota,Metazoa,Mollusca,Bivalvia,Mytiloida,Mytilidae,,
943f181db2984d326dd87ba28e0cb32b300316a0,Metazoa,,Metazoa,,,,,,
94431475fc8f0c5792a377316416975158390888,Metazoa,Eukaryota,Metazoa,,,,,,
94472030838637b4df8b02017ea3be69383a57ca,Metazoa,Eukaryota,Metazoa,,,,,,
945047e931854265a73012c4bc8c5e8018c48630,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
945056c2cdccad7704d8a9bdcb413d7a08e66a81,Arachnida,Eukaryota,Metazoa,Arthropoda,Arachnida,,,,
9463aca770f581e315520035334e3189cb8f9cb7,Metazoa,Eukaryota,Metazoa,,,,,,
946d5e924e29aaf4b8d0fce50f1fd0fb4fb273dc,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
9476774b4ea14ac6cf436249f0c1a7ad03912e23,Holothuroidea,Eukaryota,Metazoa,Echinodermata,Holothuroidea,,,,
947a155938ea940878d16c21c42f1ac00d601452,Tephritidae,,Metazoa,,,,Tephritidae,,
947a75bc4611e3cf0c65393e53b3ce1451571986,Polychaeta,Eukaryota,Metazoa,Annelida,Polychaeta,,,,
947a8b0fc44dd4413b76afd565c8479a48c918a3,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
9485d888054d05992ecfeb104bca993a0d472af3,Araneae,Eukaryota,Metazoa,Arthropoda,Arachnida,Araneae,,,
948ff862cb88334a2172ea4a3f7eca13593eda3b,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
9491657a72fbc53ca3c0db954fa896878805fd32,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
949a479e450976bafd80318ecde2a6f4783293ad,Metazoa,Eukaryota,Metazoa,,,,,,
94a46af12fd3511a395a99cf40662d1006274caa,Metazoa,Eukaryota,Metazoa,,,,,,
94aa7de6d8f1b0c3a3ca5bca09480ef221143021,Metazoa,Eukaryota,Metazoa,,,,,,
94b20b60074633d92f2f26163d3e3df06d443818,Tethyidae,Eukaryota,Metazoa,Porifera,Demospongiae,Tethyida,Tethyidae,,
94b33f2221bbd8d154887ad5d4bf7d40d85a4d9e,Metazoa,,Metazoa,,,,,,
94bf730d58324e8d2ba7778e1a8b9823558680a7,Metazoa,Eukaryota,Metazoa,,,,,,
94ddc411d8cb90606a09378253ce9868d043e07f,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
94ed5c714457545641365ac51db27fc61cd392b4,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
94ee118e6e664cbe909ebdcff6e3e4e4ec484de9,Metazoa,Eukaryota,Metazoa,,,,,,
9504e1692a0b173c69e1ff97ee75cf3eb5a2416c,Metazoa,Eukaryota,Metazoa,,,,,,
9507ba4904cc5e3c9d48a38ecb30731da8c05472,Metazoa,Eukaryota,Metazoa,,,,,,
950a3e4f465688620c7c0844347ef54444ce01c4,Porifera,Eukaryota,Metazoa,Porifera,,,,,
950f5511ee8cbcb981233fdf5aa5865937739611,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
95162880bec6db8572807838a55a4b213fe83810,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
9518f40ac02ce95b1bf430d42f24c7d1f98b881b,Metazoa,Eukaryota,Metazoa,,,,,,
95198e900cb62e48e1af00561398a29f177a87ff,Metazoa,Eukaryota,Metazoa,,,,,,
9519fe8659b3702a98fc6f7c065e80afd76c6a4e,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
9521ad092c4b3ca9dd2c4a3a8174b8b41e4f2d9c,Hyalellidae,Eukaryota,Metazoa,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,
952c6b8b0580a59a9770e7d4ee9135d0285a1c68,Metazoa,Eukaryota,Metazoa,,,,,,
952c91acb3ea63716e72bf44e56e57b20d7b2cca,Rickettsiaceae,,Metazoa,,,,Rickettsiaceae,,
95330efdb00847bdafd0b2ece70cb945a964b0fa,Metazoa,,Metazoa,,,,,,
9538b7e83a559514a4a379919ba5a764b3857dba,Metazoa,Eukaryota,Metazoa,,,,,,
953e0d524ecead78a13948bf2dc946c7f97a2030,Metazoa,Eukaryota,Metazoa,,,,,,
95465298f2b9a875089913858e5ccca3ee5e559a,Metazoa,Eukaryota,Metazoa,,,,,,
9546cb483510d79ecdc6a10de47620d193b68e6d,Phidiana lynceus,Eukaryota,Metazoa,Mollusca,Gastropoda,Nudibranchia,Glaucidae,Phidiana,Phidiana lynceus
95511facb953ae784fa0a949ae1002d1a5622b15,Alcyoniidae,Eukaryota,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,,
9565f8e805c213bfa7fbaef2c326701a4ba27f6c,Metazoa,,Metazoa,,,,,,
956600c2142425d25c0dd9d55eeb7b48f427085a,Metazoa,Eukaryota,Metazoa,,,,,,
956a92068615eb9725ca94f8bdbba72c5177e6a2,Metazoa,Eukaryota,Metazoa,,,,,,
957198ff5610d8a2c8b7ac0edf3dff265d2e8539,Diptera,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,,,
9577a70b4c1acd9b69da4f6cb29eada5e1cb1250,Metazoa,Eukaryota,Metazoa,,,,,,
9583ef5340cc33875cfca9560b18ec98f20936aa,Metazoa,Eukaryota,Metazoa,,,,,,
9590c79871560512e40bdb3984207d7751fc5c69,Geoplanidae,Eukaryota,Metazoa,Platyhelminthes,,Tricladida,Geoplanidae,,
959891dd196c6ce935428de9733bf28751a5bb95,Cyathocotylidae,Eukaryota,Metazoa,Platyhelminthes,Trematoda,Strigeidida,Cyathocotylidae,,
959d92f57e5f88a69235b0c259aec3750243c1b5,Metazoa,Eukaryota,Metazoa,,,,,,
95b44191845cc1fb81697f7279f452893775d07f,Littorinidae,Eukaryota,Metazoa,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,,
95b494a1ec744d06c71d032dd8aa6c071e471584,Holothuroidea,Eukaryota,Metazoa,Echinodermata,Holothuroidea,,,,
95b65785c9d60098f8118337038bfc53fedf3b5f,Metazoa,,Metazoa,,,,,,
95b943b9be7d1769eab50a292c265edb0c870b02,Metazoa,Eukaryota,Metazoa,,,,,,
95baa41791236a0a4b559ba2c58cadef291fada4,Hexanauplia,Eukaryota,Metazoa,Arthropoda,Hexanauplia,,,,
95c5fbe1f6a79a947582000a7586ad4c1c212a01,Oceaniidae,Eukaryota,Metazoa,Cnidaria,,Anthoathecata,Oceaniidae,,
95cf57b9024d2fa496fc28e65b1de89c1e63c617,Helicinidae,Eukaryota,Metazoa,Mollusca,Gastropoda,Cycloneritida,Helicinidae,,
95d909aecaeed109b171eb4ad53d357b60b87fb5,Metazoa,Eukaryota,Metazoa,,,,,,
95f559553b85f9bf4e1d66f94f072d7ec80b8b41,Biemna fistulosa,Eukaryota,Metazoa,Porifera,Demospongiae,Biemnida,Biemnidae,Biemna,Biemna fistulosa
95f96a974bc0584d8f819e9b8872759a5a2825eb,Gastropoda,Eukaryota,Metazoa,Mollusca,Gastropoda,,,,
96024074daecd8703ce214c84a2b0068a5998080,Metazoa,Eukaryota,Metazoa,,,,,,
960e2904445923bbc6736b4b8a57365d6968f77c,Harpacticoida,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,,,
9627e0fb4cd0c6821b7f52ac7c76a453c9872ac8,Metazoa,Eukaryota,Metazoa,,,,,,
963171b56a7e3eab7022b120826bde544428e11f,Metazoa,Eukaryota,Metazoa,,,,,,
9634864f2b7ff126bd42f1de36ffe2eb67ac2a8b,Metazoa,Eukaryota,Metazoa,,,,,,
963d43eb3f0dfe9c33990b5b8237402cd49b0154,Metazoa,,Metazoa,,,,,,
96443850c4698bcb21bb67fc7cf852d93bc449dd,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
9645d59073f934353a7052c310e01fd656f122eb,Metazoa,,Metazoa,,,,,,
964f251c92001cbd1bd04ad8c5af4634fe7f761a,Corynidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,,
965830f6d441b8a451b30397478bd48751fb1305,Metazoa,Eukaryota,Metazoa,,,,,,
965a39d0e36acbbaf2f0cc203fae73c6325acb2c,Metazoa,,Metazoa,,,,,,
965c6843f86e0f483f9a2bb0d01cb0dd9213d1ed,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
9660e224325ac29fce6f46fbfeea30ad3421b86d,Metazoa,Eukaryota,Metazoa,,,,,,
96623ee68d1e826f713369155184d6c34e13ae95,Metazoa,Eukaryota,Metazoa,,,,,,
9673beab0e5a9a8437730702e337927dc6587227,Sagittidae,Eukaryota,Metazoa,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,,
9678589c4fd1deea412aa1b025380e976009ecf1,Metazoa,Eukaryota,Metazoa,,,,,,
968251ceba9d80a88670dfccdae45f4c03de76ad,Metazoa,Eukaryota,Metazoa,,,,,,
968590796a46586faff80804f62899812d22a80c,Metazoa,,Metazoa,,,,,,
96896ef571139e8379a776c2c207fe0619ae3944,Metazoa,Eukaryota,Metazoa,,,,,,
9689fdeefb83421e147e0d43b8980a11bff5b74c,Metazoa,Eukaryota,Metazoa,,,,,,
9692e15e60d90256e9bdf6f48983049a95380ff7,Tenebrionidae,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Tenebrionidae,,
96956285f9872ade805ae5bfad45ba06b63de5c1,Metazoa,Eukaryota,Metazoa,,,,,,
969bb7742469b69101595c9c51b387c0264dab9d,Metazoa,Eukaryota,Metazoa,,,,,,
96a34a0e3af32bb81f60b2b4c892a1dd4c6af755,Mollusca,Eukaryota,Metazoa,Mollusca,,,,,
96a76fde2196a2c020db9bdb6a5c13bf80b738b5,Metazoa,Eukaryota,Metazoa,,,,,,
96acda93ba0eb5a59214781d72e4db1a91a14bef,Holothuriidae,Eukaryota,Metazoa,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,,
96ad112ec42e9ea9256f658717710a2e55a72a14,Pocilloporidae,Eukaryota,Metazoa,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,,
96adff94e6181a536d617e5d7f2b9bdff99e5f07,Metazoa,Eukaryota,Metazoa,,,,,,
96bba8d3f1ad4b254297cc7399f3f45adaf232dc,Metazoa,,Metazoa,,,,,,
96cfadc2868171c109d5719837c60ed0e01d2244,Metazoa,Eukaryota,Metazoa,,,,,,
96d32e3759445e4e9349e2927d68500579866d7e,Bougainvilliidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,,
96d86fec9389a2c7dce825be5f0e1f8523f1f235,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
96e430931918f4037a9658752e8f2a737d5ec497,Tetractinellida,Eukaryota,Metazoa,Porifera,Demospongiae,Tetractinellida,,,
96e5c6924fe120813498f36040ebb0c8039aabd0,Metazoa,Eukaryota,Metazoa,,,,,,
96e842de799370300a2240844ed2169a516f1a0e,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
96e8e1f60d6c637187a4d816fa9dd01d0ef4b625,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
96f1ee5c2a3f20a63da2939ff622ed098948f266,Metazoa,Eukaryota,Metazoa,,,,,,
96fe33cf41d3ffc51c865d5fca7a5fddd3a29219,Porifera,Eukaryota,Metazoa,Porifera,,,,,
970a97cf9b3d3f92f2c69364f863fbcb8427b60e,Metazoa,Eukaryota,Metazoa,,,,,,
970b0de74d0b07e4677d43262ca3681aacb73386,Metazoa,Eukaryota,Metazoa,,,,,,
971d203d99d3bdb9b1df042d65b21eafe80eb304,Temora stylifera,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Calanoida,Temoridae,Temora,Temora stylifera
9726a326ebffb743387231ace517ebd08391cf65,Rhodosoma turcicum,Eukaryota,Metazoa,Chordata,Ascidiacea,Enterogona,Corellidae,Rhodosoma,Rhodosoma turcicum
973b4dd82da8e7fcdc43b359e3ef28df00b4c9cf,Metazoa,Eukaryota,Metazoa,,,,,,
9752ccdc5977577adae1e979a667767c4d2aa5d4,Tenebrionidae,,Metazoa,,,Coleoptera,Tenebrionidae,,
97532d092f95bc5e2d8a514b7511473966f99aed,Metazoa,Eukaryota,Metazoa,,,,,,
975ee2758c9e49993686c177c7fcc1aa673a0a51,Metazoa,Eukaryota,Metazoa,,,,,,
9763438843e32b85644c29e19b6c333d0bb8d854,Pocilloporidae,Eukaryota,Metazoa,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,,
976ae46939853f0e555ee99e50c94489339d5aad,Metazoa,Eukaryota,Metazoa,,,,,,
976e9840dba9086d803dbcda5db1b61a5b625866,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
976f677c801727609d8f9894422414b0ba9d2d25,Metazoa,Eukaryota,Metazoa,,,,,,
977be84ce2021fd0770f6c2b6f64b215efacdc53,Metazoa,Eukaryota,Metazoa,,,,,,
9782c787454a42366a9766fa350591f21e7671d9,Metazoa,Eukaryota,Metazoa,,,,,,
97877e4ce79110e63842d4ec805d98636580d949,Clionaidae,Eukaryota,Metazoa,Porifera,Demospongiae,Clionaida,Clionaidae,,
979c1d83d4962703f394d3d6dfe9045e19a15526,Sagittidae,Eukaryota,Metazoa,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,,
97a1cd9a4f99273849663f74aae84b7ee94c40f8,Macrotrichidae,Eukaryota,Metazoa,Arthropoda,Branchiopoda,Diplostraca,Macrotrichidae,,
97a3f12266ae52c1f8aa25da8e6352b51cd897cc,Metazoa,Eukaryota,Metazoa,,,,,,
97b598df82062be9b4c01ec72341c7f94ff1a0dc,Metazoa,,Metazoa,,,,,,
97bc0c659551787438eaedcef4a3fdd54eb7a9b1,Metazoa,Eukaryota,Metazoa,,,,,,
97bf269e909d978e95c45fd2b855c694a4545fe0,Cyclopoida,Eukaryota,Metazoa,Arthropoda,,Cyclopoida,,,
97bf50746c61108b8ace4e4e8e3638f66c47dfaf,Polycladida,Eukaryota,Metazoa,Platyhelminthes,,Polycladida,,,
97c1cc1303c81044e3e19fd7a0d37f9f79d1f628,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
97d76ed345ec286ac7e8a9a247a031a03304facb,Geomitridae,Eukaryota,Metazoa,Mollusca,Gastropoda,Stylommatophora,Geomitridae,,
97d87a13ee6bf813cc469cf819477fdfebbffbb7,Hexanauplia,Eukaryota,Metazoa,Arthropoda,Hexanauplia,,,,
97dc45d64cf59f15935db53905325d31e1a78944,Polychaeta,Eukaryota,Metazoa,Annelida,Polychaeta,,,,
97f78bade48d26e73269cbf642d7bb981999ad44,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
98007b66b1fe8e1f998ae5db7f862a14ef8b84d5,Metazoa,Eukaryota,Metazoa,,,,,,
98012803bd1227f8e46d649c259cb6ec8bb8da4e,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
980a6c713a98e37ff58376e03298618b9e3130a8,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
980d351fe95c8d80c038f8773f7012164987e13b,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
98236540dcc0f56ebe767c5c93cb675f846d16c7,Sagittidae,Eukaryota,Metazoa,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,,
984c828bd3b67e13cf913ab36232cbf71fa5827a,Lytechinus variegatus,Eukaryota,Metazoa,Echinodermata,Echinoidea,Temnopleuroida,Toxopneustidae,Lytechinus,Lytechinus variegatus
984ca7a5e499465f84fbde4162111eace26eae35,Pocilloporidae,Eukaryota,Metazoa,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,,
985b69a308568aca2d2c83012250ec1b87df07be,Metazoa,Eukaryota,Metazoa,,,,,,
985f401cd58666408b72c8402bb6eb18f7fd1a5c,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
986f28cfc7745bbd8b57eb0a55c096e8255e7385,Varroidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Mesostigmata,Varroidae,,
9880b96a18afa7dad3ab921ec2a56748478bafdc,Metazoa,,Metazoa,,,,,,
988ba4e72f4215d088842752ac4deb81c3ed4095,Metazoa,Eukaryota,Metazoa,,,,,,
988c8e6576ae14b26db3a7d5f1800af81694f842,Metazoa,Eukaryota,Metazoa,,,,,,
988db3dc2c6d1a324a95e649a8f07c2504247508,Spionidae,Eukaryota,Metazoa,Annelida,Polychaeta,Spionida,Spionidae,,
988dd1e90b8750a1404ae71fdaa30ee1f8131fbf,Metazoa,Eukaryota,Metazoa,,,,,,
988f31acce50095b1fc1b6ca9abbacc8e1fc7987,Annelida,Eukaryota,Metazoa,Annelida,,,,,
9892372827d777565b658a2a1397271998742988,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
989d301e30c4c4dbcf01d821cde73a8954f6b46f,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
98a40f230fbd68527e8a9e413be5130df5608334,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
98a7d8d24f1c6f17f8bf4997b9fba42c4ca3aafb,Ectocarpales,Eukaryota,Metazoa,Annelida,Phaeophyceae,Ectocarpales,,,
98b89c91cd8239fb573ea14b343598254d0f0a3a,Metazoa,Eukaryota,Metazoa,,,,,,
98be0c86810884360956302e83e2642d93594eb6,Buthidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Scorpiones,Buthidae,,
98c0519b41747498f115f948c655a9fcdcd1d928,Metazoa,,Metazoa,,,,,,
98c1ff2349cc5ecc90ca1446b2382c1e5dac93bb,Metazoa,Eukaryota,Metazoa,,,,,,
98ca7c90c137fccb1b89ee7d4f9d4d97877d9b1d,Metazoa,Eukaryota,Metazoa,,,,,,
98d0825df8f389785d23264096287fd7d2e8aab0,Metazoa,Eukaryota,Metazoa,,,,,,
98db30af4bfce571d15e5aed956d5a965795c05f,Bubarida,Eukaryota,Metazoa,Porifera,Demospongiae,Bubarida,,,
98dba1fa41295640b9e738aef5bec8f1c8719675,Oithonidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,,
98e1358064669fb408cf91fb5f582a644a0d01ee,Epidermoptidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Sarcoptiformes,Epidermoptidae,,
98f5c1b12631b6f2fe4411c6ae96c1726613a8b0,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
98f8c30efb67fa948b24a247f783be45825d36b4,Metazoa,,Metazoa,,,,,,
99010267e65f176cd42f43fb1f26fbcd1c1278a8,Formicidae,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,,
9909ecb7cde8f9a7b828784c62329cb0591aae01,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
